GraphVizId,NodeID,Function,InDegree,OutDegree,DirectCalls,IndirectCalls,BBs,NumLoops,CondBranches,UnCondBranches,Instructions,MemOps,StaticAllocations,DynamicAllocations,BasicMathOps,LogicOps,BitShiftOps,RegisterOps,PortOps,ApiFilesystemCalls,ApiRegistryCalls,ApiNetworkCalls,ApiDLLCalls,ApiObjectCalls,ApiProcessCalls,ApiServiceCalls,ApiSynchronizationCalls,ApiSystemInformationCalls,ApiTimeCalls,code,category,vulnerable,coarse_category,MallocCallCount,FreeCallCount,GepCount,StringFuncCount,IndirectCallInstCount,CmpCount,SelectCount,PhiCount,ReturnCount,SwitchCount,MaxBBsize
n0,0,CWE427_Uncontrolled_Search_Path_Element__char_connect_socket_11_bad,0,13,13,0,18,0,8,9,108,61,7,0,5,0,0,6,0,0,0,4,0,0,0,0,0,0,0,"{
    char * data;
    char dataBuffer[250] = ""PATH="";
    data = dataBuffer;
    if(globalReturnsTrue())
    {
        {
#ifdef _WIN32
            WSADATA wsaData;
            int wsaDataInit = 0;
#endif
            int recvResult;
            struct sockaddr_in service;
            char *replace;
            SOCKET connectSocket = INVALID_SOCKET;
            size_t dataLen = strlen(data);
            do
            {
#ifdef _WIN32
                if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
                {
                    break;
                }
                wsaDataInit = 1;
#endif
                
                connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
                if (connectSocket == INVALID_SOCKET)
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = AF_INET;
                service.sin_addr.s_addr = inet_addr(IP_ADDRESS);
                service.sin_port = htons(TCP_PORT);
                if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
                {
                    break;
                }
                /* Abort on error or the connection was closed, make sure to recv one
                 * less char than is in the recv_buf in order to append a terminator */
                /* Abort on error or the connection was closed */
                recvResult = recv(connectSocket, (char *)(data + dataLen), sizeof(char) * (250 - dataLen - 1), 0);
                if (recvResult == SOCKET_ERROR || recvResult == 0)
                {
                    break;
                }
                /* Append null terminator */
                data[dataLen + recvResult / sizeof(char)] = '\0';
                /* Eliminate CRLF */
                replace = strchr(data, '\r');
                if (replace)
                {
                    *replace = '\0';
                }
                replace = strchr(data, '\n');
                if (replace)
                {
                    *replace = '\0';
                }
            }
            while (0);
            if (connectSocket != INVALID_SOCKET)
            {
                CLOSE_SOCKET(connectSocket);
            }
#ifdef _WIN32
            if (wsaDataInit)
            {
                WSACleanup();
            }
#endif
        }
    }
    
    PUTENV(data);
}",Uncontrolled_Search_Path_Element,1,InjectionAPIInput,0.0,0.0,17.0,5.0,0.0,8.0,0.0,0.0,1.0,0.0,25.0
n0,0,CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_loop_11_bad,0,5,5,0,7,1,2,4,47,28,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"{
    wchar_t * data;
    wchar_t * dataBuffer = (wchar_t *)ALLOCA(100*sizeof(wchar_t));
    data = dataBuffer;
    if(globalReturnsTrue())
    {
        
        wmemset(data, L'A', 100-1); /* fill with L'A's */
        data[100-1] = L'\0'; /* null terminate */
    }
    {
        wchar_t dest[50] = L"""";
        size_t i, dataLen;
        dataLen = wcslen(data);
        
        for (i = 0; i < dataLen; i++)
        {
            dest[i] = data[i];
        }
        dest[50-1] = L'\0'; /* Ensure the destination buffer is null terminated */
        printWLine(data);
    }
}",Stack_Based_Buffer_Overflow,1,BufferOverflowWrite,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,13.0
n1,1,CWE773_Missing_Reference_to_Active_File_Descriptor_or_Handle__open_53d_goodB2GSink,0,3,3,0,5,0,2,2,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{
    
    if (data != -1)
    {
        CLOSE(data);
    }
    
    if (data != -1)
    {
        CLOSE(data);
    }
}",Missing_Reference_to_Active_File_Descriptor_or_Handle,0,Resource,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0
n2,2,CWE190_Integer_Overflow__int64_t_fscanf_add_67b_goodB2GSink,0,2,2,0,4,0,1,2,20,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{
    int64_t data = myStruct.structFirst;
    
    if (data < LLONG_MAX)
    {
        int64_t result = data + 1;
        printLongLongLine(result);
    }
    else
    {
        printLine(""data value is too large to perform arithmetic safely."");
    }
}",Integer_Overflow,0,IntegerOverflow,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0
n1,1,CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_declare_cat_66b_goodG2BSink,0,3,3,0,1,0,0,0,18,17,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"{
    wchar_t * data = dataArray[2];
    {
        wchar_t source[100];
        wmemset(source, L'C', 100-1); /* fill with L'C's */
        source[100-1] = L'\0'; /* null terminate */
        
        wcscat(data, source);
        printWLine(data);
    }
}",Stack_Based_Buffer_Overflow,0,BufferOverflowWrite,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0
n0,0,CWE675_Duplicate_Operations_on_Resource__freopen_21_bad,0,3,3,0,1,0,0,0,11,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{
    FILE * data;
    data = NULL; /* Initialize data */
    data = freopen(""Source_freopen.txt"",""w+"",stdin);
    
    fclose(data);
    Static = 1; /* true */
    Sink(data);
}",Duplicate_Operations_on_Resource,1,Resource,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
n2,2,CWE191_Integer_Underflow__unsigned_int_rand_sub_68b_goodB2GSink,0,2,2,0,4,0,1,2,16,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{
    
    if (data > 0)
    {
        unsigned int result = data - 1;
        printUnsignedLine(result);
    }
    else
    {
        printLine(""data value is too large to perform subtraction."");
    }
}",Integer_Underflow,0,IntegerUnderflow,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
n0,0,CWE134_Uncontrolled_Format_String__wchar_t_connect_socket_printf_10_bad,0,12,12,0,20,0,9,10,102,53,7,0,5,0,0,6,0,0,0,4,0,0,0,0,0,0,0,"{
    wchar_t * data;
    wchar_t dataBuffer[100] = L"""";
    data = dataBuffer;
    if(globalTrue)
    {
        {
#ifdef _WIN32
            WSADATA wsaData;
            int wsaDataInit = 0;
#endif
            int recvResult;
            struct sockaddr_in service;
            wchar_t *replace;
            SOCKET connectSocket = INVALID_SOCKET;
            size_t dataLen = wcslen(data);
            do
            {
#ifdef _WIN32
                if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
                {
                    break;
                }
                wsaDataInit = 1;
#endif
                
                connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
                if (connectSocket == INVALID_SOCKET)
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = AF_INET;
                service.sin_addr.s_addr = inet_addr(IP_ADDRESS);
                service.sin_port = htons(TCP_PORT);
                if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
                {
                    break;
                }
                /* Abort on error or the connection was closed, make sure to recv one
                 * less char than is in the recv_buf in order to append a terminator */
                /* Abort on error or the connection was closed */
                recvResult = recv(connectSocket, (char *)(data + dataLen), sizeof(wchar_t) * (100 - dataLen - 1), 0);
                if (recvResult == SOCKET_ERROR || recvResult == 0)
                {
                    break;
                }
                /* Append null terminator */
                data[dataLen + recvResult / sizeof(wchar_t)] = L'\0';
                /* Eliminate CRLF */
                replace = wcschr(data, L'\r');
                if (replace)
                {
                    *replace = L'\0';
                }
                replace = wcschr(data, L'\n');
                if (replace)
                {
                    *replace = L'\0';
                }
            }
            while (0);
            if (connectSocket != INVALID_SOCKET)
            {
                CLOSE_SOCKET(connectSocket);
            }
#ifdef _WIN32
            if (wsaDataInit)
            {
                WSACleanup();
            }
#endif
        }
    }
    if(globalTrue)
    {
        
        wprintf(data);
    }
}",Uncontrolled_Format_String,1,InjectionAPIInput,0.0,0.0,12.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,16.0
n0,0,CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_loop_31_bad,0,2,2,0,5,1,1,3,37,22,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"{
    int64_t * data;
    int64_t dataBuffer[50];
    
    data = dataBuffer;
    {
        int64_t * dataCopy = data;
        int64_t * data = dataCopy;
        {
            int64_t source[100] = {0}; /* fill with 0's */
            {
                size_t i;
                
                for (i = 0; i < 100; i++)
                {
                    data[i] = source[i];
                }
                printLongLongLine(data[0]);
            }
        }
    }
}",Stack_Based_Buffer_Overflow,1,BufferOverflowWrite,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0
n5,5,CWE78_OS_Command_Injection__char_connect_socket_w32_execv_65b_goodG2BSink,0,1,1,0,1,0,0,0,15,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"{
    {
        char *args[] = {COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL};
        /* execv - specify the path where the command is located */
        
        EXECV(COMMAND_INT_PATH, args);
    }
}",OS_Command_Injection,0,InjectionCommand,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
n2,2,CWE476_NULL_Pointer_Dereference__wchar_t_64b_goodB2GSink,0,2,2,0,4,0,1,2,21,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"{
    /* cast void pointer to a pointer of the appropriate type */
    wchar_t * * dataPtr = (wchar_t * *)dataVoidPtr;
    /* dereference dataPtr into data */
    wchar_t * data = (*dataPtr);
    
    if (data != NULL)
    {
        /* printWLine() checks for NULL, so we cannot use it here */
        printWcharLine(data[0]);
    }
    else
    {
        printLine(""data is NULL"");
    }
}",NULL_Pointer_Dereference,0,MemoryManagement,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
n0,0,CWE190_Integer_Overflow__short_max_add_02_bad,0,1,1,0,1,0,0,0,13,5,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"{
    short data;
    data = 0;
    if(1)
    {
        
        data = SHRT_MAX;
    }
    if(1)
    {
        {
            
            short result = data + 1;
            printIntLine(result);
        }
    }
}",Integer_Overflow,1,IntegerOverflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0
n0,0,CWE134_Uncontrolled_Format_String__char_listen_socket_w32_vsnprintf_06_bad,0,14,14,0,22,0,10,11,113,59,8,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,"{
    char * data;
    char dataBuffer[100] = """";
    data = dataBuffer;
    if(STATIC_CONST_FIVE==5)
    {
        {
#ifdef _WIN32
            WSADATA wsaData;
            int wsaDataInit = 0;
#endif
            int recvResult;
            struct sockaddr_in service;
            char *replace;
            SOCKET listenSocket = INVALID_SOCKET;
            SOCKET acceptSocket = INVALID_SOCKET;
            size_t dataLen = strlen(data);
            do
            {
#ifdef _WIN32
                if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
                {
                    break;
                }
                wsaDataInit = 1;
#endif
                
                listenSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
                if (listenSocket == INVALID_SOCKET)
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = AF_INET;
                service.sin_addr.s_addr = INADDR_ANY;
                service.sin_port = htons(TCP_PORT);
                if (bind(listenSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
                {
                    break;
                }
                if (listen(listenSocket, LISTEN_BACKLOG) == SOCKET_ERROR)
                {
                    break;
                }
                acceptSocket = accept(listenSocket, NULL, NULL);
                if (acceptSocket == SOCKET_ERROR)
                {
                    break;
                }
                /* Abort on error or the connection was closed */
                recvResult = recv(acceptSocket, (char *)(data + dataLen), sizeof(char) * (100 - dataLen - 1), 0);
                if (recvResult == SOCKET_ERROR || recvResult == 0)
                {
                    break;
                }
                /* Append null terminator */
                data[dataLen + recvResult / sizeof(char)] = '\0';
                /* Eliminate CRLF */
                replace = strchr(data, '\r');
                if (replace)
                {
                    *replace = '\0';
                }
                replace = strchr(data, '\n');
                if (replace)
                {
                    *replace = '\0';
                }
            }
            while (0);
            if (listenSocket != INVALID_SOCKET)
            {
                CLOSE_SOCKET(listenSocket);
            }
            if (acceptSocket != INVALID_SOCKET)
            {
                CLOSE_SOCKET(acceptSocket);
            }
#ifdef _WIN32
            if (wsaDataInit)
            {
                WSACleanup();
            }
#endif
        }
    }
    if(STATIC_CONST_FIVE==5)
    {
        VaSinkB(data, data);
    }
}",Uncontrolled_Format_String,1,InjectionAPIInput,0.0,0.0,12.0,5.0,0.0,10.0,0.0,0.0,1.0,0.0,18.0
n2,2,CWE400_Resource_Exhaustion__fgets_sleep_53d_goodB2GSink,0,3,3,0,5,0,2,2,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{
    
    if (count > 0 && count <= 2000)
    {
        SLEEP(count);
        printLine(""Sleep time OK"");
    }
    else
    {
        printLine(""Sleep time too long"");
    }
}",Resource_Exhaustion,0,Resource,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0
n3,3,CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_22_goodG2BVaSink,0,3,3,0,3,0,1,1,17,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"{
    {
        {
            va_list args;
            va_start(args, data);
            
            vprintf(data, args);
            va_end(args);
        }
    }
}",Uncontrolled_Format_String,0,InjectionAPIInput,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0
n1,1,CWE194_Unexpected_Sign_Extension__fgets_memmove_66b_goodG2BSink,0,4,4,0,3,0,1,1,32,24,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"{
    short data = dataArray[2];
    {
        char source[100];
        char dest[100] = """";
        memset(source, 'A', 100-1);
        source[100-1] = '\0';
        if (data < 100)
        {
            
            memmove(dest, source, data);
            dest[data] = '\0'; /* NULL terminate */
        }
        printLine(dest);
    }
}",Unexpected_Sign_Extension,0,IntegerArithmetic,0.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0
n5,5,CWE321_Hard_Coded_Cryptographic_Key__w32_char_61b_goodG2BSource,0,5,5,0,7,0,3,3,41,20,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"{
    {
        size_t cryptoKeyLen = strlen(cryptoKey);
        /* if there is room in cryptoKey, read into it from the console */
        if(100-cryptoKeyLen > 1)
        {
            
            if (fgets(cryptoKey+cryptoKeyLen, (int)(100-cryptoKeyLen), stdin) == NULL)
            {
                printLine(""fgets() failed"");
                /* Restore NUL terminator if fgets fails */
                cryptoKey[cryptoKeyLen] = '\0';
            }
            /* The next 3 lines remove the carriage return from the string that is
             * inserted by fgets() */
            cryptoKeyLen = strlen(cryptoKey);
            if (cryptoKeyLen > 0)
            {
                cryptoKey[cryptoKeyLen-1] = '\0';
            }
        }
    }
    return cryptoKey;
}",Hard_Coded_Cryptographic_Key,0,Crypto,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0
n5,5,CWE90_LDAP_Injection__w32_char_listen_socket_67b_goodG2BSink,0,13,13,0,12,0,5,5,63,25,7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,"{
    char * data = myStruct.structFirst;
    {
        LDAP* pLdapConnection = NULL;
        ULONG connectSuccess = 0L;
        ULONG searchSuccess = 0L;
        LDAPMessage *pMessage = NULL;
        char filter[256];
        
        _snprintf(filter, 256-1, ""(cn=%s)"", data);
        pLdapConnection = ldap_initA(""localhost"", LDAP_PORT);
        if (pLdapConnection == NULL)
        {
            printLine(""Initialization failed"");
            exit(1);
        }
        connectSuccess = ldap_connect(pLdapConnection, NULL);
        if (connectSuccess != LDAP_SUCCESS)
        {
            printLine(""Connection failed"");
            exit(1);
        }
        searchSuccess = ldap_search_ext_sA(
                            pLdapConnection,
                            ""base"",
                            LDAP_SCOPE_SUBTREE,
                            filter,
                            NULL,
                            0,
                            NULL,
                            NULL,
                            LDAP_NO_LIMIT,
                            LDAP_NO_LIMIT,
                            &pMessage);
        if (searchSuccess != LDAP_SUCCESS)
        {
            printLine(""Search failed"");
            if (pMessage != NULL)
            {
                ldap_msgfree(pMessage);
            }
            exit(1);
        }
        /* Typically you would do something with the search results, but this is a test case and we can ignore them */
        
        if (pMessage != NULL)
        {
            ldap_msgfree(pMessage);
        }
        /* Close the connection */
        ldap_unbind(pLdapConnection);
    }
}",LDAP_Injection,0,InjectionCommand,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,25.0
n2,2,CWE457_Use_of_Uninitialized_Variable__int_63b_goodB2GSink,0,1,1,0,1,0,0,0,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{
    int data = *dataPtr;
    
    data = 5;
    printIntLine(data);
}",Use_of_Uninitialized_Variable,0,MemoryManagement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
